traffic_density,vehicle_count,honking_events,population_density,near_highway,near_construction,industrial_zone,hour,is_weekend,decibel_level
1,156,102,14524,0,1,0,22,1,63.36
6,355,103,11913,0,0,0,19,0,67.06
9,488,85,16819,1,1,0,5,0,88.27
3,590,112,19946,0,0,1,11,1,75.23
6,422,80,13215,1,1,0,17,0,85.2
3,559,111,8475,1,1,0,11,0,76.86
1,91,85,19936,1,1,1,17,1,70.37
5,43,97,13121,1,1,0,2,0,72.1
10,504,61,11011,1,1,0,9,0,86.35
4,75,7,11058,1,0,1,6,1,64.59
7,242,112,1026,1,0,1,2,1,71.52
6,198,44,19691,1,1,0,18,1,81.29
10,453,17,2253,1,0,1,12,1,76.42
7,469,87,15156,0,0,0,3,1,75.87
5,511,59,10720,1,1,1,9,1,82.54
4,208,117,18538,0,0,1,5,0,70.04
7,597,59,13241,1,0,0,0,1,80.89
7,439,105,5341,0,1,0,5,1,74.1
6,268,1,4541,1,0,0,7,1,61.94
8,183,65,9465,1,1,1,14,0,84.84
4,274,90,14918,1,1,1,7,0,76.36
10,495,13,4917,0,0,1,21,0,72.09
5,436,47,9477,0,1,0,5,1,67.64
4,189,102,15087,1,0,1,18,0,76.41
1,336,116,19767,0,0,0,13,0,71.23
8,193,116,948,1,1,0,1,0,76.25
1,489,55,5085,0,0,1,6,0,62.44
5,364,11,13251,0,0,1,7,1,72.99
6,464,95,8608,0,0,1,9,1,70.45
6,37,91,16034,1,0,1,12,1,74.48
5,89,54,11943,0,0,1,21,1,68.93
3,357,27,794,0,0,0,20,1,57.4
5,546,109,1738,1,0,1,19,1,74.42
8,475,88,15821,1,1,0,0,0,87.9
2,288,3,16574,0,0,1,8,1,66.78
6,207,89,13549,0,1,1,9,1,74.82
9,588,35,3316,1,1,0,19,1,79.4
8,548,49,1598,1,0,1,1,1,80.04
8,453,2,15179,1,1,1,19,1,82.04
8,307,0,2237,1,1,0,10,0,70.06
7,586,16,19073,1,1,0,4,0,83.66
8,518,70,3265,0,0,1,17,0,74.44
6,460,61,18106,1,1,1,6,0,82.77
2,322,47,14730,1,1,1,2,0,73.39
2,106,61,11934,0,1,0,15,1,58.1
8,457,68,12591,1,1,1,14,0,89.29
1,560,18,910,1,1,1,7,0,66.68
6,41,102,19829,1,1,1,19,1,79.37
6,579,109,5286,0,0,0,4,0,71.33
4,536,33,9569,1,1,1,2,0,81.53
10,522,98,17670,1,1,0,4,1,95.82
3,486,48,18993,1,0,0,8,1,68.33
3,120,79,6335,1,0,0,15,1,59.02
1,160,103,2486,0,1,0,13,0,55.88
3,157,113,8626,0,1,0,17,0,56.57
4,597,46,9570,1,0,1,6,0,76.31
5,247,102,7800,1,1,0,14,1,70.39
3,300,90,16048,1,1,1,7,0,74.32
6,450,104,2903,1,0,1,2,0,73.55
5,59,101,8762,1,1,0,10,0,73.39
3,538,113,11002,1,0,0,19,0,74.74
6,230,49,7201,1,1,0,17,1,70.3
6,321,88,3795,0,1,0,14,1,67.03
8,105,25,16187,1,0,1,9,1,75.94
2,416,55,13375,0,0,1,2,1,69.54
1,272,77,2621,0,1,0,14,0,55.83
4,552,13,4082,1,1,0,22,1,65.14
7,400,77,14977,0,1,1,5,0,80.84
10,463,24,10321,0,0,1,10,1,79.44
3,52,99,6200,0,0,0,10,1,56.2
3,279,3,7732,1,0,1,18,0,63.48
5,253,110,4788,0,0,1,22,0,66.36
5,534,78,1585,0,0,1,2,1,65.43
10,327,31,16391,1,0,0,12,0,84.56
3,89,81,16100,1,1,0,21,1,67.31
9,473,77,9145,0,0,1,7,0,78.11
4,458,64,19505,1,0,0,20,1,76.29
3,383,105,9310,1,0,1,10,1,72.2
2,500,60,9328,0,0,1,10,1,69.39
10,163,19,19232,0,1,0,12,1,81.75
9,43,73,5374,0,0,0,2,0,63.72
4,444,9,14267,1,1,1,5,0,82.4
3,194,87,19920,0,0,0,23,1,67.04
7,344,33,11413,0,1,0,9,1,72.63
8,367,60,16715,1,0,0,18,1,77.71
2,37,91,19233,1,0,0,11,0,63.71
7,63,26,14832,1,0,1,13,1,66.23
5,174,39,4932,1,0,1,10,0,67.53
5,396,64,7765,0,1,0,20,0,65.05
3,421,32,6603,0,1,1,9,1,67.79
5,244,67,11512,0,0,0,2,0,62.55
2,236,70,16400,1,0,0,12,1,65.8
4,587,8,2531,0,1,0,17,1,63.56
6,50,15,18133,1,1,1,12,0,72.65
1,78,4,9019,1,1,1,23,0,62.47
10,372,97,9488,1,0,1,13,1,83.16
4,464,22,5799,0,1,0,13,0,62.57
6,254,42,13452,1,0,1,6,0,70.76
9,126,113,3594,0,0,1,11,0,73.53
2,210,88,3477,0,1,0,3,1,54.98
7,549,56,17846,0,0,0,15,1,76.72
6,585,50,6225,1,0,0,18,0,80.95
2,264,12,1768,0,1,0,9,1,52.7
8,95,23,16661,0,0,1,15,1,68.04
7,566,10,17256,1,1,1,4,0,89.71
5,286,51,8117,0,1,0,15,0,62.77
5,336,114,15532,1,1,0,0,0,82.44
7,140,16,13434,0,0,0,4,1,63.17
9,44,36,12385,1,1,0,12,1,78.58
9,451,12,10296,1,1,1,12,0,86.08
9,179,61,6779,1,0,0,2,1,74.74
6,133,90,595,1,0,0,16,1,63.13
10,521,83,15978,1,1,1,18,1,93.38
6,185,96,7521,0,0,0,4,0,62.7
3,194,105,15685,0,0,0,4,1,66.96
1,20,95,6368,0,0,0,14,1,50.35
7,105,7,13571,0,0,0,9,0,69.08
4,593,55,8541,1,0,0,11,1,72.58
1,339,92,17015,1,1,1,23,1,73.33
8,420,103,11807,0,1,1,10,0,81.8
6,401,82,7790,1,1,1,0,1,77.92
6,337,69,15995,0,0,1,22,0,73.86
2,269,43,7016,1,0,0,20,1,59.77
1,544,59,9841,1,1,0,2,1,67.91
2,574,102,12202,0,1,0,3,0,70.5
4,275,111,1307,0,1,0,18,0,62.2
2,326,40,13531,1,0,0,23,0,65.15
1,163,20,16934,0,1,0,19,1,60.87
7,410,85,11900,0,0,1,2,1,73.52
8,188,41,16939,0,1,0,17,0,72.91
6,317,73,4164,0,1,0,2,0,65.36
4,252,73,1243,1,0,1,6,0,68.71
6,290,115,6530,1,0,1,21,1,69.49
3,79,28,15161,1,1,0,20,1,63.59
8,315,79,15475,1,1,1,23,0,88.12
10,486,64,579,0,1,1,0,1,78.32
2,254,16,15309,0,0,0,18,1,55.53
5,253,29,12632,0,0,0,17,1,64.84
1,387,25,3466,1,1,1,1,0,57.92
6,251,52,16034,1,1,1,11,1,79.72
2,510,109,4228,1,1,1,16,0,72.11
4,522,18,5036,1,0,1,20,0,68.27
6,400,52,17009,0,1,1,20,0,81.31
10,447,84,6313,0,1,1,2,0,83.23
8,383,16,1447,0,0,0,11,0,61.72
8,221,45,13065,1,1,0,11,0,73.76
6,165,103,16344,1,1,1,5,1,80.44
4,476,84,1094,1,0,1,9,0,66.14
8,154,52,17024,1,0,0,21,1,78.81
8,283,104,19939,1,1,1,5,1,85.52
10,83,103,14517,1,0,0,13,1,79.03
1,510,63,4705,0,0,1,1,1,54.87
4,60,44,8282,1,0,1,10,0,57.86
4,315,48,3160,1,0,1,14,1,65.65
7,22,18,16513,1,0,1,7,0,81.19
7,129,70,7356,0,0,0,21,0,62.07
8,240,80,6589,0,0,0,12,1,70.17
5,389,64,5818,1,1,0,18,0,71.41
7,387,36,15905,0,0,0,9,1,74.54
8,455,69,19436,0,0,1,8,0,80.99
9,23,25,8562,0,0,0,17,0,60.25
3,263,1,17924,1,0,0,6,0,64.52
3,185,58,9006,0,1,0,2,1,55.76
4,45,95,12151,0,1,1,11,1,64.06
5,414,111,19830,0,0,1,14,0,77.89
10,493,117,16230,1,1,1,21,0,93.86
1,36,4,3736,0,1,1,20,1,50.48
7,111,36,4180,1,1,1,12,0,74.93
9,502,30,15883,0,1,0,5,1,79.98
8,562,75,11798,1,1,0,7,1,87.43
5,224,98,18421,1,0,0,13,1,71.8
4,521,93,4372,1,0,0,2,1,73.01
7,419,47,2367,1,0,1,15,0,77.84
5,226,5,16320,1,1,0,17,1,66.03
7,165,14,18045,0,0,1,23,1,67.07
1,120,14,4420,0,1,1,16,1,53.6
1,260,60,6193,0,0,0,17,1,51.24
10,182,15,11448,1,0,0,9,0,77.69
3,192,19,8956,1,0,0,16,1,60.93
2,521,76,6831,1,0,0,15,0,63.8
2,566,43,13607,0,1,0,20,1,72.53
7,303,41,9994,1,0,1,23,1,79.3
10,378,45,14353,1,0,0,1,0,77.99
2,400,94,9886,1,1,1,19,1,71.83
4,552,33,18410,1,1,1,3,0,84.4
2,182,63,8631,0,0,0,10,1,57.89
6,326,28,12296,1,0,1,6,0,78.28
8,358,2,1658,1,1,1,16,0,83.5
10,74,8,18028,1,1,1,18,0,84.15
4,352,74,568,1,0,1,5,0,70.85
5,146,74,4217,0,1,1,9,0,73.74
4,262,24,15718,1,1,0,20,1,71.26
3,428,85,11700,0,0,0,3,0,62.31
5,522,41,16355,0,0,0,0,0,71.43
9,322,45,9861,1,0,1,6,1,84.4
8,483,72,16192,1,1,1,20,0,94.8
8,254,83,12026,0,0,0,15,1,71.68
8,57,58,10707,1,0,1,16,1,72.9
8,158,20,9731,1,0,1,23,0,69.2
7,214,73,15563,0,1,1,4,0,76.95
8,546,21,5223,0,0,1,21,0,70.05
8,20,28,4713,0,0,1,22,0,60.24
8,580,62,3966,0,1,0,9,0,77.39
10,115,72,19910,0,1,0,6,0,76.02
7,432,60,12949,0,0,1,12,1,76.18
1,557,63,3247,1,0,0,6,1,65.76
4,448,68,12954,1,0,0,14,1,68.68
4,254,39,13087,1,1,1,16,1,71.81
5,368,74,16883,1,0,0,22,0,70.16
10,500,0,2703,1,0,0,2,0,78.13
6,415,116,14135,1,1,1,4,1,80.7
4,370,105,1644,1,1,0,9,0,72.57
2,435,64,19583,1,0,1,4,0,74.56
6,70,61,12713,1,1,0,23,1,78.28
8,100,53,17444,0,0,0,6,1,74.39
8,55,102,1687,0,0,0,6,1,59.48
7,86,59,3633,1,1,0,21,1,74.96
6,500,45,3911,1,1,1,22,0,76.6
2,487,4,2189,0,1,1,13,1,59.61
7,161,112,4907,0,1,0,22,0,67.75
5,375,21,2923,0,0,1,14,1,62.15
6,490,89,18253,1,1,1,4,1,93.85
10,458,52,7228,0,1,0,4,1,70.93
8,550,69,1476,0,0,0,3,0,76.74
8,146,31,13301,0,0,1,19,0,72.61
3,224,111,11048,1,0,1,20,0,70.06
7,48,10,618,0,1,1,8,0,60.97
1,464,9,2042,1,0,1,11,1,60.47
1,483,110,19927,0,1,0,15,1,73.68
7,299,38,1472,0,1,1,21,1,72.5
10,170,118,1415,1,1,1,7,1,79.51
9,259,97,7121,0,1,1,8,0,80.91
7,285,30,17470,0,0,0,11,1,68.17
10,124,11,15030,0,0,1,19,1,73.02
5,452,114,7854,1,0,1,6,1,80.6
8,516,107,14261,1,0,0,20,0,86.18
2,459,79,5091,1,0,0,3,0,59.82
9,177,37,19446,0,1,1,22,0,80.52
6,191,66,8964,1,1,0,2,1,73.86
9,513,65,19811,0,1,1,0,0,88.86
2,330,51,13050,0,1,1,6,0,59.12
3,422,4,14851,0,0,0,8,1,58.0
8,482,10,4790,0,1,0,1,0,67.21
1,386,24,6946,0,1,0,6,1,56.49
10,569,34,13932,0,1,1,9,1,87.46
7,274,34,2022,0,1,0,1,0,64.62
7,227,21,1061,0,1,1,12,1,65.26
1,469,36,4040,1,1,0,2,1,58.98
9,114,85,12828,1,0,1,12,1,75.2
8,497,54,1979,0,0,1,9,1,69.76
4,209,74,7177,1,1,0,11,0,71.11
10,503,95,18089,1,1,0,2,1,94.15
5,555,98,9348,1,1,1,19,0,85.03
2,442,94,17473,0,1,0,5,1,71.66
9,152,108,13266,1,1,0,2,1,84.54
6,74,116,14020,0,0,0,1,1,62.19
3,529,71,12443,1,0,0,22,1,75.36
7,560,63,10792,1,1,0,21,1,85.89
9,429,19,10576,1,0,0,13,1,76.7
3,230,105,16517,0,1,0,14,1,71.02
2,312,97,9155,0,1,1,17,0,70.31
7,134,3,9445,0,0,0,18,0,61.39
7,278,17,9274,0,0,1,21,0,69.66
4,141,50,2705,0,0,0,9,1,53.12
9,318,67,12842,0,0,1,19,0,81.09
8,400,19,4527,0,1,1,16,1,72.86
1,580,8,16827,0,0,0,16,0,63.35
1,520,79,7688,0,0,0,18,0,60.06
5,316,25,3308,1,0,0,23,1,62.48
6,381,101,14351,1,1,0,3,1,75.73
3,482,24,15854,0,1,1,10,1,74.43
9,457,67,15558,1,1,1,16,1,90.16
10,146,40,15120,1,0,0,23,1,82.98
6,216,58,4413,0,0,1,9,0,68.08
4,240,44,18303,0,0,0,21,1,67.76
7,110,40,2667,1,1,1,16,1,73.73
8,430,37,2644,0,0,0,11,1,70.03
9,27,116,2667,1,0,1,9,0,74.14
6,563,18,10252,0,1,0,9,1,75.76
6,487,13,9868,1,0,1,5,0,73.98
8,339,20,18050,0,0,0,16,0,65.48
5,413,14,4075,1,0,0,18,0,68.12
3,288,2,19725,1,0,1,1,0,71.91
3,210,36,18754,1,1,1,3,1,69.41
6,80,116,19770,1,1,1,17,1,82.83
2,457,113,17043,0,1,1,20,1,75.81
6,283,45,7743,1,0,1,3,1,75.02
6,114,15,13426,0,0,0,5,0,61.43
8,572,13,1555,1,1,1,13,0,76.3
7,489,8,17217,0,0,1,6,1,74.34
8,533,110,9583,1,1,1,11,1,87.49
9,213,6,1862,0,1,1,1,1,70.14
6,501,13,1425,1,0,0,17,0,68.75
3,355,5,19327,1,1,0,23,0,71.3
10,454,84,16821,0,1,0,12,0,86.88
3,215,14,11269,1,1,0,12,1,62.34
1,268,51,4480,1,1,1,4,0,65.23
5,517,71,7760,1,1,0,6,0,74.49
4,231,33,16651,1,1,0,11,0,70.99
9,485,103,11097,0,0,1,13,1,75.91
9,240,0,1919,1,1,1,0,0,78.59
5,292,95,11567,0,1,1,23,1,72.46
10,173,112,559,0,0,1,9,1,73.36
4,268,114,3024,0,0,1,8,1,61.11
7,298,68,2078,0,1,1,9,0,69.72
6,459,93,13098,1,0,0,6,1,74.48
4,295,85,15027,1,0,0,15,0,71.14
10,533,19,16547,0,1,1,11,0,88.61
2,107,79,1207,1,0,0,11,1,52.69
1,524,6,5777,1,1,1,18,1,68.09
4,260,6,2280,0,1,1,12,1,60.91
4,255,49,14311,0,1,0,20,0,67.29
1,147,113,19297,0,1,0,17,1,61.54
6,522,1,13645,1,0,0,2,0,75.71
4,219,46,15162,0,1,0,6,1,65.42
1,562,13,19045,0,0,0,0,0,63.0
1,521,30,12231,1,0,1,2,1,75.06
1,511,49,9300,1,1,0,20,1,63.03
8,40,60,17192,1,1,0,13,0,79.02
10,253,40,5939,1,0,1,3,1,79.34
8,435,13,4807,1,1,0,18,1,78.65
2,167,4,2864,1,1,0,21,1,59.73
7,48,74,17068,1,1,0,5,1,76.77
8,380,103,5824,1,0,0,19,0,77.89
8,327,4,5983,0,0,0,8,0,73.79
10,181,63,745,1,0,1,10,0,74.63
7,80,28,8930,0,0,0,21,0,60.92
5,144,74,8683,1,1,0,14,0,66.72
1,475,4,6424,1,1,1,8,1,64.44
9,90,112,17403,0,0,0,10,0,74.77
7,485,117,14401,1,0,1,9,1,85.86
2,262,95,4407,0,0,1,1,0,58.86
6,509,35,776,1,0,1,21,1,74.28
2,240,78,5601,0,0,0,13,0,54.3
1,492,18,15037,0,1,0,3,1,71.71
7,552,63,13001,1,0,0,1,0,80.15
2,513,21,5103,0,0,0,4,1,59.88
2,101,33,16835,0,1,1,13,1,63.57
5,541,55,13886,1,1,1,14,1,80.71
5,31,16,4553,1,1,1,18,1,64.18
7,282,75,6573,0,0,0,5,1,63.24
1,468,88,17025,1,1,1,14,0,71.11
8,211,55,11061,0,0,0,13,1,71.35
3,133,16,18601,0,0,1,7,1,59.93
4,45,73,13248,0,1,1,19,1,65.98
9,518,91,7813,1,0,1,11,0,89.41
4,527,81,6214,1,0,0,3,1,74.2
10,564,114,17283,0,1,1,20,1,93.07
5,81,17,10026,0,1,1,5,0,63.85
7,248,44,14082,0,1,0,10,0,71.74
4,54,95,11315,1,1,1,22,1,78.09
1,475,77,14260,0,1,1,21,1,70.0
9,521,55,6755,1,1,0,6,0,92.52
4,44,79,17122,0,1,0,3,1,61.49
9,588,49,3715,0,1,0,14,1,78.21
6,51,57,8041,0,1,0,0,1,67.39
1,31,17,4147,0,1,1,8,0,55.78
3,338,79,10308,1,0,1,22,1,71.76
2,20,80,19313,1,0,0,19,1,61.23
9,454,6,4152,1,0,1,7,0,73.52
1,155,75,14528,1,1,1,11,0,67.58
9,215,97,14303,1,0,0,6,0,82.43
9,152,9,6807,0,0,1,17,1,72.99
8,105,68,19762,1,0,1,0,1,79.71
8,495,84,2035,1,0,1,8,0,78.82
1,343,2,15432,1,0,0,6,1,62.3
8,199,82,16249,1,1,1,13,0,84.86
10,535,108,9227,0,1,1,0,1,91.27
3,194,43,17832,0,1,1,12,1,66.84
7,40,98,11334,0,0,0,19,1,65.01
1,124,69,9713,1,0,0,14,1,59.17
1,597,13,15937,0,1,1,4,1,67.66
10,462,3,1903,0,1,1,4,1,74.58
5,68,108,19819,1,1,0,13,0,79.88
5,547,114,8006,1,0,0,13,1,75.57
8,164,17,8091,1,1,0,13,0,75.85
7,359,92,13496,0,1,0,4,1,78.6
8,373,98,5560,1,1,1,10,0,79.01
6,94,51,15562,0,1,0,18,0,66.25
6,597,37,2102,0,1,0,4,1,71.03
2,338,79,13972,0,0,0,3,1,60.97
6,106,19,2696,0,0,0,14,1,57.15
5,572,87,11591,0,1,1,20,0,79.14
3,61,98,15540,1,0,1,6,1,70.25
6,112,43,16994,0,1,1,4,1,71.76
8,526,50,16516,0,1,1,14,1,84.49
9,548,18,6523,0,0,0,13,1,68.81
1,284,119,4367,0,0,1,23,0,57.01
3,311,67,10069,0,0,1,23,1,61.95
3,483,96,8141,1,0,0,2,0,68.2
8,579,65,5504,0,1,1,4,0,79.47
1,116,12,10463,0,0,1,11,1,54.95
5,114,61,14296,0,1,1,19,1,74.79
3,345,60,8704,0,1,0,13,0,60.2
2,93,108,7577,1,1,0,4,1,63.45
8,355,29,13026,0,1,0,23,0,72.46
3,87,97,3761,0,1,1,3,0,57.46
7,96,29,17546,0,0,0,20,1,64.56
1,227,50,13897,0,1,0,15,1,56.83
6,240,117,3890,1,0,1,6,1,73.29
3,281,87,19902,1,1,0,2,0,74.43
8,429,47,15799,1,0,1,21,0,81.93
6,350,107,2402,0,0,1,3,1,69.47
2,363,32,17212,1,1,0,19,1,66.17
6,93,104,10131,1,1,1,21,0,73.09
7,273,112,16062,1,0,1,5,0,82.16
5,351,73,14040,1,1,1,2,1,76.62
3,417,81,4346,1,1,0,0,0,63.44
4,364,18,12859,0,0,1,2,1,70.42
4,474,70,17108,1,0,0,23,0,75.56
6,134,56,3020,1,1,0,7,1,71.04
10,332,18,8564,1,1,1,15,1,81.65
1,247,87,19291,0,1,1,21,0,63.79
4,264,78,7183,0,1,1,6,0,68.63
10,545,40,17694,1,0,1,17,1,86.44
4,547,41,3617,0,0,1,8,1,68.86
10,446,86,16104,0,1,0,2,1,85.99
1,61,51,13078,1,0,0,17,1,57.89
9,484,115,2751,0,0,1,15,0,78.42
4,297,3,14013,1,0,0,20,1,72.2
7,38,101,5161,1,0,0,0,0,69.36
3,85,3,14603,1,0,0,20,0,59.54
10,186,4,6921,0,0,1,19,1,70.79
3,422,40,19936,1,0,0,15,0,68.8
8,428,107,5425,1,1,0,11,0,80.05
8,131,86,12702,0,1,0,5,1,77.03
1,293,103,3146,1,0,1,20,1,62.71
10,426,116,19790,0,0,0,8,1,86.5
2,392,100,18630,0,0,1,20,1,66.49
8,58,60,4809,1,0,0,12,1,70.1
1,124,74,17332,0,0,1,23,0,59.25
8,343,54,19896,1,1,0,11,1,85.19
8,433,74,18452,0,0,1,12,1,80.77
2,448,12,13167,0,1,0,17,0,64.69
4,80,13,7810,0,1,1,18,1,60.83
6,326,59,15467,0,0,1,18,1,76.06
9,373,71,9739,1,0,0,18,1,74.36
8,412,24,7588,1,0,0,5,0,75.83
8,223,81,13322,0,1,1,15,1,76.17
7,277,114,17948,1,1,1,6,1,83.35
9,505,43,4321,1,1,0,6,1,87.83
2,536,107,1936,1,0,1,22,1,66.19
3,465,81,13397,1,0,0,18,1,65.6
10,199,9,19367,1,0,0,15,0,81.98
8,361,70,8219,1,0,1,16,1,77.35
6,152,49,3294,1,0,0,21,1,67.96
10,462,43,12028,0,0,1,18,1,73.65
9,272,13,10582,1,1,0,15,1,83.94
10,284,14,13518,0,1,0,15,1,79.97
4,112,15,17981,0,0,0,18,0,59.36
8,430,1,18522,0,0,0,14,0,68.71
10,157,29,16084,1,1,0,2,1,77.64
3,227,29,10350,1,1,0,14,1,64.09
3,592,81,8955,0,1,0,15,0,72.51
8,326,30,11684,0,0,0,19,0,67.28
5,285,107,13707,1,1,0,4,0,70.75
3,337,111,660,1,1,0,18,1,68.3
10,132,76,8918,1,1,0,9,0,82.89
1,397,19,7581,0,1,0,12,1,65.27
3,473,48,4912,0,1,1,14,1,64.24
9,210,113,10614,1,0,1,11,0,78.4
5,459,34,19222,1,0,0,16,1,66.51
10,206,22,18485,0,1,0,14,1,73.82
2,386,105,6388,1,0,1,3,0,64.97
7,108,96,4218,1,0,0,14,1,65.39
2,206,101,11114,0,1,0,16,0,61.13
4,151,98,18809,0,0,0,10,0,67.1
7,579,114,19799,0,0,1,22,0,85.71
4,395,99,8943,0,1,0,22,1,67.78
7,118,60,15703,1,1,1,14,0,79.26
7,53,83,16869,0,0,1,19,0,66.57
1,190,54,7774,1,0,0,20,1,55.69
6,385,66,16259,1,0,1,6,0,75.25
9,78,7,18486,1,1,1,12,1,78.93
2,200,39,17397,0,0,1,21,1,67.22
3,38,58,15604,0,0,0,12,0,57.9
10,245,31,9133,1,1,0,19,0,78.23
5,492,92,8692,1,0,1,19,1,78.22
9,114,6,7001,0,1,0,1,0,66.9
4,316,1,17786,1,0,1,9,1,76.31
1,194,84,6219,1,1,0,17,0,63.25
4,241,5,9912,1,0,0,19,1,59.54
6,73,91,16463,1,0,1,4,0,78.2
5,422,111,19205,1,1,0,19,0,84.45
1,337,105,1355,1,1,1,18,1,68.07
4,368,35,1517,1,1,0,1,0,69.35
6,462,31,5779,1,1,1,3,0,79.87
10,599,44,10912,0,1,0,15,1,85.17
10,559,41,8212,0,1,1,20,1,83.85
4,301,52,16317,1,1,0,15,1,76.5
9,379,109,7124,1,0,0,16,0,79.08
5,27,8,17079,0,0,1,14,0,66.46
8,582,74,15631,0,0,0,12,1,80.65
9,510,86,5194,0,0,1,0,1,78.66
10,360,113,14547,1,0,0,21,0,87.02
5,491,74,5151,0,0,1,4,1,69.57
6,268,48,13226,0,0,1,19,1,73.2
1,254,1,19581,1,1,1,0,1,71.77
7,102,66,11799,0,0,1,11,0,68.46
4,112,10,17941,1,1,1,22,0,61.93
2,413,49,5707,0,0,1,14,1,63.15
5,287,34,11397,0,1,1,3,0,71.39
3,436,14,3292,0,0,1,18,0,67.35
6,548,106,920,0,0,0,15,1,64.82
8,272,74,19698,0,0,0,22,0,74.33
7,141,30,3340,1,0,0,17,1,60.35
3,29,91,13937,1,1,0,16,0,64.91
8,335,61,17915,0,0,1,10,1,82.38
2,292,27,8139,1,1,1,19,1,62.27
10,325,95,18375,0,0,0,12,1,76.26
9,229,24,5475,0,0,0,23,0,68.26
4,483,83,17393,0,0,1,21,1,74.09
1,435,91,18743,0,0,0,8,0,63.63
8,235,24,16035,0,1,1,16,1,69.22
7,99,74,5561,1,1,0,16,0,75.26
5,499,82,2358,1,1,1,4,1,76.55
10,566,91,14178,1,0,1,21,1,87.9
5,37,0,2565,1,0,0,7,0,57.99
7,184,58,14891,0,0,0,2,1,71.79
5,544,68,19850,1,0,1,5,1,81.41
8,221,73,13846,0,1,0,2,0,73.05
6,365,41,15737,0,1,0,7,0,73.33
5,385,109,7273,1,1,1,11,1,79.93
9,467,33,10288,1,0,0,3,1,80.56
2,532,99,14594,0,1,0,1,0,70.15
1,338,65,4942,0,0,1,9,1,61.17
8,236,17,9747,0,1,1,14,1,70.81
3,53,76,13695,1,1,1,12,0,69.19
7,285,114,9715,0,1,0,23,1,73.73
10,99,4,3704,0,1,1,14,1,66.41
8,432,19,17459,0,0,0,21,0,75.41
6,271,65,17082,0,0,0,18,1,69.49
10,31,74,1865,1,1,0,17,1,73.68
9,420,61,18882,1,1,0,12,1,89.41
7,301,93,17900,0,0,1,19,1,76.04
10,131,95,525,1,1,0,19,1,80.86
5,397,31,4224,0,1,0,0,0,67.01
8,287,57,3958,1,1,0,15,1,76.69
2,317,49,11059,1,0,1,7,1,64.3
7,336,37,5246,1,0,1,22,0,67.53
4,589,54,13717,1,1,1,5,1,83.75
9,528,27,9567,0,1,0,2,1,73.03
1,565,73,9633,0,0,0,19,1,60.96
7,384,85,3541,0,0,1,15,0,73.34
6,566,118,8265,1,0,1,1,1,78.75
8,290,80,5904,1,0,0,22,0,72.37
5,493,21,1071,0,0,1,1,0,60.26
1,556,42,9296,1,0,0,14,1,62.1
1,253,82,13112,1,0,1,9,0,63.33
9,78,80,15805,0,0,0,0,0,70.08
10,270,87,9073,1,1,0,21,0,83.67
6,105,35,1736,0,1,0,19,0,61.41
10,409,95,2880,1,0,1,14,1,86.71
5,199,119,7677,0,1,1,23,1,69.31
1,168,109,15038,1,0,0,0,1,65.0
6,140,51,12471,1,1,1,21,1,73.68
6,275,35,10797,1,0,0,15,0,74.68
3,328,27,2017,1,0,1,17,1,63.29
8,78,77,18417,1,1,1,23,1,82.0
1,88,57,6387,0,1,0,4,0,51.43
1,465,35,11986,1,1,1,20,1,73.76
6,407,69,5142,0,1,1,4,0,73.55
10,105,8,19034,0,1,0,22,1,76.63
1,246,20,11923,0,0,0,22,1,50.71
6,203,63,11899,1,0,0,9,1,67.81
1,341,75,6561,0,0,0,22,0,50.57
6,337,60,13185,1,1,1,11,1,78.8
3,585,93,4987,1,0,1,9,1,71.41
8,418,94,12518,1,0,0,1,0,76.29
6,312,39,8250,0,1,1,23,1,71.1
1,312,55,17961,1,0,0,0,1,63.93
5,504,3,18184,1,1,0,15,0,76.14
8,466,30,10850,1,1,0,17,0,78.67
3,431,26,14910,0,0,1,6,1,66.87
6,527,57,15605,0,0,1,3,0,73.86
5,263,24,19413,0,1,1,9,0,78.1
6,439,68,3760,0,1,0,9,0,69.51
10,173,69,17247,1,0,0,10,1,83.29
1,443,4,15074,0,0,1,2,1,58.16
7,292,114,14212,1,0,1,13,0,80.16
9,539,90,17729,0,0,1,12,0,82.29
2,147,7,19916,1,0,1,18,1,66.53
10,392,8,18211,0,1,0,9,0,81.16
5,587,14,3755,0,1,1,14,0,77.25
10,178,99,3737,0,0,1,7,1,72.24
4,590,104,12933,1,0,0,16,1,71.19
6,589,6,9997,1,0,1,5,1,76.9
6,195,95,16850,0,0,1,6,0,72.67
2,230,71,16441,0,0,1,13,0,61.49
2,466,110,10724,0,1,0,7,0,65.92
4,186,114,9456,0,1,0,11,1,62.56
1,479,14,5965,0,0,1,17,0,59.71
9,376,36,17382,0,0,0,13,1,77.79
7,323,82,3444,1,0,1,0,1,81.58
7,252,38,6356,1,1,1,3,0,75.62
3,346,5,12496,1,1,0,16,1,68.88
3,201,82,13152,1,1,1,17,0,71.97
1,353,56,6577,1,0,0,18,0,68.27
3,48,91,635,1,0,0,3,1,58.68
3,112,80,16273,0,1,0,5,0,64.38
4,349,105,9792,0,1,1,7,1,78.43
4,203,18,4533,0,0,1,14,1,58.05
3,114,62,14678,0,1,1,19,1,76.35
10,372,30,7046,0,1,1,0,0,84.45
8,284,74,8896,1,1,0,4,0,78.76
8,38,78,11063,1,0,1,15,0,75.73
